episode_id,timestep,npc_health,npc_stamina,player_health,distance_to_player,allies_nearby,enemies_nearby,has_cover,escape_route,player_visible,player_attacking,npc_ammo,npc_weapon,player_weapon,npc_personality,time_since_seen,previous_action,npc_action,npc_health_ratio,player_health_ration,ammo_state,health_difference,ally_enemy_difference,threat_level
1161,27,45.81,100.0,60.7,41.56,1,2,0,0,0,0,4,SNIPER,PISTOL,TACTICAL,10,TAKE_COVER,TAKE_COVER,0.4581,0.607,LOW,-14.89,-1,1
1161,28,45.81,100.0,60.7,41.56,1,2,0,0,0,0,4,SNIPER,PISTOL,TACTICAL,11,TAKE_COVER,SEARCH,0.4581,0.607,LOW,-14.89,-1,1
1161,29,45.81,100.0,60.7,41.56,1,2,0,0,0,0,4,SNIPER,PISTOL,TACTICAL,12,SEARCH,SEARCH,0.4581,0.607,LOW,-14.89,-1,1
1161,30,45.81,100.0,60.7,41.56,1,2,0,0,0,0,4,SNIPER,PISTOL,TACTICAL,13,SEARCH,SEARCH,0.4581,0.607,LOW,-14.89,-1,1
1161,31,45.81,100.0,60.7,41.56,1,2,0,0,0,0,4,SNIPER,PISTOL,TACTICAL,14,SEARCH,SEARCH,0.4581,0.607,LOW,-14.89,-1,1
1161,32,39.88,100.0,60.7,41.56,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,SEARCH,TAKE_COVER,0.39880000000000004,0.607,LOW,-20.82,-1,4
1161,33,39.88,100.0,60.7,41.56,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,TAKE_COVER,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,4
1161,34,39.88,98.13,60.7,37.84,1,2,0,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,2
1161,35,39.88,95.43,60.7,34.42,1,2,0,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,2
1161,36,39.88,93.56,60.7,31.92,1,2,0,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,2
1161,37,39.88,89.58,60.7,28.6,1,2,0,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,2
1161,38,39.88,88.01,60.7,26.81,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,4
1161,39,39.88,84.23,60.7,25.21,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,CHASE,PATROL,0.39880000000000004,0.607,LOW,-20.82,-1,4
1161,40,39.88,84.23,60.7,25.21,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,PATROL,CHASE,0.39880000000000004,0.607,LOW,-20.82,-1,4
1161,41,35.57,82.88,60.7,23.98,1,2,0,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.3557,0.607,LOW,-25.130000000000003,-1,4
1161,42,35.57,81.15,60.7,22.15,1,2,0,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,CHASE,0.3557,0.607,LOW,-25.130000000000003,-1,2
1161,43,35.57,77.99,60.7,20.5,1,2,1,0,1,0,4,SNIPER,PISTOL,TACTICAL,0,CHASE,TAKE_COVER,0.3557,0.607,LOW,-25.130000000000003,-1,2
1161,44,35.57,80.72,60.7,20.5,1,2,1,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.3557,0.607,LOW,-25.130000000000003,-1,4
1161,45,32.21,83.27,60.7,20.5,1,2,1,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,4
1161,46,32.21,84.62,60.7,20.5,1,2,1,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,4
1161,47,32.21,88.39,60.7,20.5,1,2,1,0,1,1,4,SNIPER,PISTOL,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,4
1161,48,32.21,91.25,60.7,20.5,1,2,1,0,0,0,4,SNIPER,PISTOL,TACTICAL,1,TAKE_COVER,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,1
1161,49,32.21,93.71,60.7,20.5,1,2,1,0,0,0,4,SNIPER,PISTOL,TACTICAL,2,TAKE_COVER,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,1
1161,50,32.21,97.22,60.7,20.5,1,2,1,0,0,0,4,SNIPER,PISTOL,TACTICAL,3,TAKE_COVER,SEARCH,0.3221,0.607,LOW,-28.490000000000002,-1,1
1161,51,32.21,97.22,60.7,20.5,1,2,1,0,0,0,4,SNIPER,PISTOL,TACTICAL,4,SEARCH,TAKE_COVER,0.3221,0.607,LOW,-28.490000000000002,-1,1
1163,0,92.1,55.85,78.77,39.87,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,7,PATROL,SEARCH,0.9209999999999999,0.7877,HIGH,13.329999999999998,-1,1
1163,1,92.1,55.85,78.77,39.87,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,8,SEARCH,CHASE,0.9209999999999999,0.7877,HIGH,13.329999999999998,-1,1
1163,2,92.1,51.62,78.77,36.86,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,9,CHASE,SEARCH,0.9209999999999999,0.7877,HIGH,13.329999999999998,-1,1
1163,3,92.1,51.62,78.77,36.86,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,10,SEARCH,SEARCH,0.9209999999999999,0.7877,HIGH,13.329999999999998,-1,1
1163,4,92.1,51.62,78.77,36.86,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,SEARCH,CHASE,0.9209999999999999,0.7877,HIGH,13.329999999999998,-1,4
1163,5,84.46,47.93,78.77,33.48,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,4
1163,6,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,1,CHASE,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,7,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,2,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,8,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,3,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,9,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,4,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,10,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,5,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,11,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,6,SEARCH,PATROL,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,12,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,7,PATROL,ATTACK,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,13,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,8,ATTACK,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,14,84.46,44.29,78.77,32.31,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,9,SEARCH,PATROL,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,15,84.46,44.29,78.77,32.31,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,PATROL,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,4
1163,16,84.46,42.39,78.77,28.39,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,4
1163,17,84.46,37.87,78.77,26.21,2,3,0,1,1,0,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,2
1163,18,84.46,33.37,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,1,CHASE,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,19,84.46,33.37,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,2,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,20,84.46,33.37,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,3,SEARCH,PATROL,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,21,84.46,33.37,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,4,PATROL,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,22,84.46,33.37,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,5,SEARCH,TAKE_COVER,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,23,84.46,37.24,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,6,TAKE_COVER,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,24,84.46,37.24,78.77,24.45,2,3,0,1,0,0,30,RIFLE,SHOTGUN,AGGRESSIVE,7,SEARCH,SEARCH,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,1
1163,25,84.46,37.24,78.77,24.45,2,3,0,1,1,0,30,RIFLE,SHOTGUN,AGGRESSIVE,0,SEARCH,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,2
1163,26,84.46,34.34,78.77,22.33,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,4
1163,27,84.46,29.41,78.77,19.81,2,3,0,1,1,1,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,CHASE,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,4
1163,28,84.46,24.62,78.77,17.51,2,3,0,1,1,0,30,RIFLE,SHOTGUN,AGGRESSIVE,0,CHASE,ATTACK,0.8445999999999999,0.7877,HIGH,5.689999999999998,-1,2
1164,0,82.08,76.96,45.77,39.32,0,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,PATROL,CHASE,0.8208,0.45770000000000005,MEDIUM,36.309999999999995,-2,2
1164,1,82.08,72.71,45.77,36.02,0,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,CHASE,TAKE_COVER,0.8208,0.45770000000000005,MEDIUM,36.309999999999995,-2,2
1164,2,80.74,76.61,45.77,36.02,0,2,1,1,1,1,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-2,4
1164,3,80.74,77.92,45.77,36.02,0,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-2,2
1164,4,80.74,80.14,45.77,36.02,0,2,1,1,1,1,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-2,4
1164,5,80.74,82.2,45.77,36.02,1,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,TAKE_COVER,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-1,2
1164,6,80.74,83.53,45.77,36.02,1,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,PATROL,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-1,2
1164,7,80.74,83.53,45.77,36.02,1,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,PATROL,CHASE,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-1,2
1164,8,80.74,79.4,45.77,32.92,1,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,CHASE,CHASE,0.8073999999999999,0.45770000000000005,MEDIUM,34.96999999999999,-1,2
1164,9,71.62,77.3,45.77,29.81,1,2,1,1,1,1,11,SHOTGUN,RIFLE,TACTICAL,0,CHASE,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,4
1164,10,71.62,80.72,45.77,29.81,1,2,1,1,1,0,11,SHOTGUN,RIFLE,TACTICAL,0,TAKE_COVER,CHASE,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,2
1164,11,71.62,76.39,45.77,26.5,1,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,1,CHASE,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,12,71.62,77.67,45.77,26.5,1,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,2,TAKE_COVER,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,13,71.62,80.73,45.77,26.5,1,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,3,TAKE_COVER,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,14,71.62,80.73,45.77,26.5,1,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,4,SEARCH,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,15,71.62,80.73,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,5,SEARCH,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,16,71.62,80.73,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,6,SEARCH,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,17,71.62,83.47,45.77,26.5,0,1,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,7,TAKE_COVER,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,18,71.62,83.47,45.77,26.5,0,1,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,8,SEARCH,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,19,71.62,86.51,45.77,26.5,0,1,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,9,TAKE_COVER,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,20,71.62,86.51,45.77,26.5,0,1,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,10,SEARCH,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,21,71.62,86.51,45.77,26.5,0,1,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,11,SEARCH,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-1,1
1164,22,71.62,86.51,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,12,SEARCH,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,23,71.62,87.87,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,13,TAKE_COVER,PATROL,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,24,71.62,87.87,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,14,PATROL,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,25,71.62,89.69,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,15,TAKE_COVER,SEARCH,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,26,71.62,89.69,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,16,SEARCH,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1164,27,71.62,91.74,45.77,26.5,0,2,1,1,0,0,11,SHOTGUN,RIFLE,TACTICAL,17,TAKE_COVER,TAKE_COVER,0.7162000000000001,0.45770000000000005,MEDIUM,25.85,-2,1
1165,0,85.65,96.55,73.16,30.57,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,6,PATROL,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,1,85.65,97.6,73.16,31.9,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,7,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,2,85.65,100.0,73.16,34.52,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,8,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,3,85.65,100.0,73.16,35.61,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,9,RETREAT,SEARCH,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,4,85.65,100.0,73.16,35.61,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,10,SEARCH,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,5,85.65,100.0,73.16,36.79,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,11,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,6,85.65,100.0,73.16,39.19,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,12,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,7,85.65,100.0,73.16,41.51,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,13,RETREAT,TAKE_COVER,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,8,85.65,100.0,73.16,41.51,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,14,TAKE_COVER,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,9,85.65,100.0,73.16,42.54,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,15,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,10,85.65,100.0,73.16,44.07,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,16,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,11,85.65,100.0,73.16,47.71,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,17,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,12,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,18,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,13,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,19,RETREAT,TAKE_COVER,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,14,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,20,TAKE_COVER,SEARCH,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,15,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,21,SEARCH,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,16,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,22,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,17,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,23,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,18,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,24,RETREAT,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,19,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,25,RETREAT,SEARCH,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,20,85.65,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,26,SEARCH,RETREAT,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,1
1165,21,85.65,100.0,73.16,50.0,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,CHASE,0.8565,0.7315999999999999,LOW,12.490000000000009,-4,2
1165,22,80.64,96.04,73.16,48.93,0,4,0,1,1,1,5,RIFLE,SNIPER,COWARDLY,0,CHASE,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,4
1165,23,80.64,96.7,73.16,50.0,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,CHASE,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,24,80.64,93.44,73.16,46.15,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,CHASE,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,25,80.64,95.51,73.16,48.47,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,26,80.64,96.22,73.16,50.0,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,27,80.64,98.4,73.16,50.0,0,4,0,1,1,1,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,4
1165,28,80.64,100.0,73.16,50.0,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,29,80.64,100.0,73.16,50.0,0,4,0,1,1,0,5,RIFLE,SNIPER,COWARDLY,0,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,2
1165,30,80.64,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,1,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,1
1165,31,80.64,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,2,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,1
1165,32,80.64,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,3,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,1
1165,33,80.64,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,4,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,1
1165,34,80.64,100.0,73.16,50.0,0,4,0,1,0,0,5,RIFLE,SNIPER,COWARDLY,5,RETREAT,RETREAT,0.8064,0.7315999999999999,LOW,7.480000000000004,-4,1
1167,0,72.06,68.63,97.16,36.3,1,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,PATROL,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-3,2
1167,1,72.06,71.24,97.16,36.3,1,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-3,2
1167,2,72.06,74.34,97.16,36.3,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,CHASE,0.7206,0.9716,HIGH,-25.099999999999994,-2,2
1167,3,72.06,70.46,97.16,33.31,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,CHASE,CHASE,0.7206,0.9716,HIGH,-25.099999999999994,-2,2
1167,4,72.06,66.59,97.16,29.53,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,CHASE,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,2
1167,5,72.06,68.35,97.16,29.53,2,4,1,1,1,1,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,4
1167,6,72.06,69.7,97.16,29.53,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,2
1167,7,72.06,72.66,97.16,29.53,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,1,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,1
1167,8,72.06,74.9,97.16,29.53,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,2,TAKE_COVER,SEARCH,0.7206,0.9716,HIGH,-25.099999999999994,-2,1
1167,9,72.06,74.9,97.16,29.53,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,3,SEARCH,SEARCH,0.7206,0.9716,HIGH,-25.099999999999994,-2,1
1167,10,72.06,74.9,97.16,29.53,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,4,SEARCH,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,1
1167,11,72.06,77.46,97.16,29.53,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,5,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,1
1167,12,72.06,79.77,97.16,29.53,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,TAKE_COVER,0.7206,0.9716,HIGH,-25.099999999999994,-2,2
1167,13,70.8,82.77,97.16,29.53,2,4,1,1,1,1,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,TAKE_COVER,0.708,0.9716,HIGH,-26.36,-2,4
1167,14,70.8,83.97,97.16,29.53,2,4,1,1,1,0,20,PISTOL,SNIPER,DEFENSIVE,0,TAKE_COVER,CHASE,0.708,0.9716,HIGH,-26.36,-2,2
1167,15,67.91,82.26,97.16,28.03,2,4,1,1,1,1,20,PISTOL,SNIPER,DEFENSIVE,0,CHASE,TAKE_COVER,0.6790999999999999,0.9716,HIGH,-29.25,-2,4
1167,16,67.91,84.63,97.16,28.03,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,1,TAKE_COVER,TAKE_COVER,0.6790999999999999,0.9716,HIGH,-29.25,-2,1
1167,17,67.91,85.87,97.16,28.03,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,2,TAKE_COVER,TAKE_COVER,0.6790999999999999,0.9716,HIGH,-29.25,-2,1
1167,18,67.91,88.66,97.16,28.03,2,4,1,1,0,0,20,PISTOL,SNIPER,DEFENSIVE,3,TAKE_COVER,RETREAT,0.6790999999999999,0.9716,HIGH,-29.25,-2,1
